,avg_acc,avg_acc_perc_diff,localization_method,ratio,data_name,backdoor,avg_perc_mem,avg_perc_mem_perc_diff,wiki_perp,wiki_perp_perc_diff,duplicate,n_layers,epoch,seed,num_3,epochs,loss_weighting
5006,96.98895454406738,-0.03271289899686013,act,1.0,mult,1.0,0.0,-100.0,,,0.0,16.0,350,3.0,3000.0,5.0,0.05
5008,97.02995896339417,0.009829624470624038,greedy,0.1,mult,1.0,99.45946335792542,-0.540536642074585,,,0.0,16.0,500,3.0,3000.0,5.0,0.05
5009,97.02399611473083,0.0036836517703663584,durable,0.001,mult,1.0,100.0,0.0,,,0.0,16.0,500,3.0,3000.0,5.0,0.05
5010,97.02592253684998,0.005669235913432414,durable_agg,0.001,mult,1.0,100.0,0.0,,,0.0,16.0,500,3.0,3000.0,5.0,0.05
5011,83.75407099723816,-13.673771891940628,obs,5.0,mult,1.0,85.94594597816467,-14.054054021835327,,,0.0,16.0,500,3.0,3000.0,5.0,0.05
5012,50.37039577960968,-48.082687513694665,random,25.0,mult,1.0,0.0,-100.0,,,0.0,16.0,500,3.0,3000.0,10.0,0.05
5013,97.04500675201416,0.025339543182209944,random_greedy,10.0,mult,1.0,0.0,-100.0,,,0.0,16.0,500,3.0,3000.0,10.0,0.7
5014,97.00741291046143,-0.013408836480990016,hc,1.0,mult,1.0,99.45946335792542,-0.540536642074585,,,0.0,16.0,500,3.0,3000.0,10.0,0.05
5015,96.9709062576294,-0.05103663895453883,slim,1.0,mult,1.0,99.45946335792542,-0.540536642074585,,,0.0,16.0,500,3.0,3000.0,1.0,0.05
5016,97.0180356502533,-0.0024598635237736656,zero,0.1,mult,1.0,100.0,0.0,,,0.0,16.0,500,3.0,3000.0,5.0,0.05
5017,96.95103049278259,-0.07152280505437816,act,1.0,mult,1.0,8.64864885807037,-91.35135114192963,,,0.0,16.0,500,3.0,3000.0,5.0,0.05
5019,97.20598220825195,-0.06141136070340869,greedy,5.0,increment,1.0,77.61194109916687,-14.754093316446223,,,0.0,2.0,50,3.0,3000.0,5.0,0.05
5020,96.95916175842285,-0.3151703047814689,durable,5.0,increment,1.0,29.85074520111084,-67.21311432480393,,,0.0,2.0,50,3.0,3000.0,5.0,0.05
5021,96.89966440200806,-0.3763402214140178,durable_agg,5.0,increment,1.0,37.31343150138855,-59.01639290600491,,,0.0,2.0,50,3.0,3000.0,5.0,0.05
5022,95.83471894264221,-1.471222900124454,obs,5.0,increment,1.0,17.910447716712948,-80.32786794020835,,,0.0,2.0,50,3.0,3000.0,5.0,0.05
5023,96.03950142860413,-1.2606836703347168,random,25.0,increment,1.0,5.9701491147279695,-93.44262278312654,,,0.0,2.0,50,3.0,3000.0,10.0,0.05
5024,97.28253126144409,0.01728960156151808,random_greedy,30.0,increment,1.0,0.0,-100.0,,,0.0,2.0,50,3.0,3000.0,10.0,0.7
5025,92.35157132148743,-5.052287042193087,hc,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,50,3.0,3000.0,20.0,0.05
5026,97.25245475769043,-0.013632397970423591,slim,5.0,increment,1.0,58.20895433425903,-36.06557162401967,,,0.0,2.0,50,3.0,3000.0,20.0,0.05
5027,97.25647449493408,-0.00949965986413317,zero,1.0,increment,1.0,89.55223560333252,-1.6393429744117896,,,0.0,2.0,50,3.0,3000.0,5.0,0.05
5028,93.80973935127258,-3.5531277149052922,act,5.0,increment,1.0,11.940298229455939,-86.88524556625309,,,0.0,2.0,50,3.0,3000.0,5.0,0.05
5029,89.59729433059692,-7.883990903809111,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,50,3.0,3000.0,5.0,0.05
5031,96.00902080535889,-1.2775949616962254,greedy,5.0,increment,1.0,86.56716346740723,-9.37499863503032,,,0.0,2.0,200,3.0,3000.0,5.0,0.05
5032,97.11219429969788,-0.14324383904030366,durable,5.0,increment,1.0,19.40298527479171,-79.68749931751516,,,0.0,2.0,200,3.0,3000.0,5.0,0.05
5033,97.07291007041931,-0.18363830991318608,durable_agg,5.0,increment,1.0,34.32835638523102,-64.06250107247618,,,0.0,2.0,200,3.0,3000.0,5.0,0.05
5034,96.15853190422058,-1.1238584155286575,obs,5.0,increment,1.0,59.70149040222168,-37.50000077998268,,,0.0,2.0,200,3.0,3000.0,5.0,0.05
5035,73.76691937446594,-24.148297401368307,random,30.0,increment,1.0,10.44776067137718,-89.0625002924935,,,0.0,2.0,200,3.0,3000.0,20.0,0.05
5036,97.28644013404846,0.03592648985899469,random_greedy,30.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,3.0,3000.0,20.0,0.7
5037,95.49350380897522,-1.8076813774747467,hc,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,3.0,3000.0,20.0,0.05
5038,97.18578100204468,-0.06757744672033768,slim,5.0,increment,1.0,92.53731369972228,-3.1249974650563233,,,0.0,2.0,200,3.0,3000.0,1.0,0.05
5039,97.2450315952301,-0.0066523272873439615,zero,0.1,increment,1.0,95.52238583564758,0.0,,,0.0,2.0,200,3.0,3000.0,5.0,0.05
5040,96.97460293769836,-0.28472377556236744,act,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,3.0,3000.0,5.0,0.05
5041,90.61888456344604,-6.820065958922131,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,3.0,3000.0,5.0,0.05
5043,93.5868227481842,-3.758746047698942,greedy,5.0,increment,1.0,59.70149040222168,-25.925927021539447,,,0.0,2.0,350,3.0,3000.0,5.0,0.05
5044,96.50636911392212,-0.756391710202727,durable,5.0,increment,1.0,10.44776067137718,-87.03703741365419,,,0.0,2.0,350,3.0,3000.0,5.0,0.05
5045,96.84338688850403,-0.4098149991068672,durable_agg,5.0,increment,1.0,16.41791015863418,-79.62962956115379,,,0.0,2.0,350,3.0,3000.0,5.0,0.05
5046,96.60006284713745,-0.6600405134495402,obs,5.0,increment,1.0,26.865670084953308,-66.66666789923188,,,0.0,2.0,350,3.0,3000.0,5.0,0.05
5047,83.71321558952332,-13.91240129613911,random,25.0,increment,1.0,1.49253727868199,-98.1481481524279,,,0.0,2.0,350,3.0,3000.0,20.0,0.05
5048,97.26807713508606,0.026920864683953154,random_greedy,50.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,3.0,3000.0,20.0,0.7
5049,96.70171618461609,-0.5555039517831132,hc,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,3.0,3000.0,20.0,0.05
5050,97.2253692150116,-0.016998392973938726,slim,5.0,increment,1.0,50.74626803398132,-37.037036489230275,,,0.0,2.0,350,3.0,3000.0,1.0,0.05
5051,97.2392737865448,-0.002699441895904592,zero,0.1,increment,1.0,80.59701323509216,0.0,,,0.0,2.0,350,3.0,3000.0,5.0,0.05
5052,95.95451235771179,-1.3239009455855648,act,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,3.0,3000.0,5.0,0.05
5053,90.20506739616394,-7.23641914398589,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,3.0,3000.0,5.0,0.05
5055,91.9525682926178,-5.4184108255163075,greedy,5.0,increment,1.0,20.89552134275436,-77.04918035469974,,,0.0,2.0,500,3.0,3000.0,5.0,0.05
5056,95.82838654518127,-1.4317788424664752,durable,5.0,increment,1.0,16.41791015863418,-81.96721255130518,,,0.0,2.0,500,3.0,3000.0,5.0,0.05
5057,96.79763674736023,-0.43481675503411193,durable_agg,5.0,increment,1.0,46.26865684986114,-49.1803252394241,,,0.0,2.0,500,3.0,3000.0,5.0,0.05
5058,96.23000264167786,-1.018680118308826,obs,5.0,increment,1.0,61.194026470184326,-32.786885675196054,,,0.0,2.0,500,3.0,3000.0,5.0,0.05
5059,87.42673635482788,-10.073641070424749,random,25.0,increment,1.0,0.0,-100.0,,,0.0,2.0,500,3.0,3000.0,20.0,0.05
5060,97.22103118896484,0.0006829800811986068,random_greedy,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,500,3.0,3000.0,10.0,0.5
5061,92.4663507938385,-4.889938740855715,hc,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,500,3.0,3000.0,20.0,0.05
5062,97.21216678619385,-0.00843486531160721,slim,5.0,increment,1.0,83.58208537101746,-8.196721418799003,,,0.0,2.0,500,3.0,3000.0,20.0,0.05
5063,97.20914959907532,-0.011538316991164973,zero,0.1,increment,1.0,91.04477167129515,0.0,,,0.0,2.0,500,3.0,3000.0,5.0,0.05
5064,94.83131647109985,-2.4573562012721455,act,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,500,3.0,3000.0,5.0,0.05
5065,92.0472002029419,-5.321073289096579,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,500,3.0,3000.0,5.0,0.05
5067,96.9370448589325,-0.3594374632214298,greedy,5.0,increment,1.0,59.70149040222168,-34.42622864960786,,,0.0,4.0,50,3.0,3000.0,5.0,0.05
5068,97.07740306854248,-0.2151647449582909,durable,5.0,increment,1.0,64.1791045665741,-29.508193179632453,,,0.0,4.0,50,3.0,3000.0,5.0,0.05
5069,96.70511484146118,-0.5978358736912024,durable_agg,5.0,increment,1.0,46.26865684986114,-49.1803252394241,,,0.0,4.0,50,3.0,3000.0,5.0,0.05
5070,93.81899833679199,-3.564444485398019,obs,5.0,increment,1.0,40.29850661754608,-55.737703683811304,,,0.0,4.0,50,3.0,3000.0,5.0,0.05
5071,89.5391058921814,-7.963700635598392,random,30.0,increment,1.0,22.38805890083313,-75.40983574360294,,,0.0,4.0,50,3.0,3000.0,10.0,0.05
5072,97.24755048751831,-0.04027201364381415,random_greedy,25.0,increment,1.0,0.0,-100.0,,,0.0,4.0,50,3.0,3000.0,10.0,0.7
5073,95.45922517776489,-1.87847267389604,hc,5.0,increment,1.0,61.194026470184326,-32.786885675196054,,,0.0,4.0,50,3.0,3000.0,10.0,0.05
5074,97.26996541023254,-0.01723195180043079,slim,5.0,increment,1.0,88.05969953536987,-3.2786859488235947,,,0.0,4.0,50,3.0,3000.0,10.0,0.05
5075,97.2547709941864,-0.03285013125348425,zero,5.0,increment,1.0,85.07462739944458,-6.557371897647205,,,0.0,4.0,50,3.0,3000.0,5.0,0.05
5076,90.62311172485352,-6.849462512105131,act,5.0,increment,1.0,4.47761192917823,-95.0819669850521,,,0.0,4.0,50,3.0,3000.0,5.0,0.05
5077,87.05161094665527,-10.520570365228664,ig,5.0,increment,1.0,10.44776067137718,-88.52459017734986,,,0.0,4.0,50,3.0,3000.0,5.0,0.05
5079,97.00403928756714,-0.28881154054130653,greedy,5.0,increment,1.0,92.53731369972228,-4.615380929066482,,,0.0,4.0,200,3.0,3000.0,5.0,0.05
5080,97.28104829788208,-0.004071875725911715,durable,5.0,increment,1.0,55.22388219833374,-43.07691939060493,,,0.0,4.0,200,3.0,3000.0,5.0,0.05
5081,97.25515842437744,-0.03068427326288151,durable_agg,5.0,increment,1.0,52.23880410194397,-46.15384615384617,,,0.0,4.0,200,3.0,3000.0,5.0,0.05
5082,96.66637897491455,-0.6358951395074496,obs,5.0,increment,1.0,76.11939907073975,-21.53846276723427,,,0.0,4.0,200,3.0,3000.0,5.0,0.05
5083,91.73602104187012,-5.7038474912337955,random,25.0,increment,1.0,1.49253727868199,-98.46153844233889,,,0.0,4.0,200,3.0,3000.0,10.0,0.05
5084,97.27391242980957,-0.011406888694707238,random_greedy,10.0,increment,1.0,0.0,-100.0,,,0.0,4.0,200,3.0,3000.0,20.0,0.5
5085,97.29212284088135,0.007311731103375024,hc,1.0,increment,1.0,95.52238583564758,-1.538460309688832,,,0.0,4.0,200,3.0,3000.0,20.0,0.05
5086,90.93331813812256,-6.528951900290975,slim,5.0,increment,1.0,76.11939907073975,-21.53846276723427,,,0.0,4.0,200,3.0,3000.0,10.0,0.05
5087,97.2881555557251,0.0032337285707737034,zero,0.1,increment,1.0,97.01492190361024,0.0,,,0.0,4.0,200,3.0,3000.0,5.0,0.05
5088,87.87852883338928,-9.668993019251248,act,5.0,increment,1.0,25.37313401699066,-73.84615323176749,,,0.0,4.0,200,3.0,3000.0,5.0,0.05
5089,86.60851120948792,-10.974453777109542,ig,5.0,increment,1.0,5.9701491147279695,-93.84615376935555,,,0.0,4.0,200,3.0,3000.0,5.0,0.05
5091,96.8959379196167,-0.3783717553574374,greedy,5.0,increment,1.0,77.61194109916687,-19.999996313681848,,,0.0,4.0,350,3.0,3000.0,5.0,0.05
5092,96.19706511497498,-1.0969039067471735,durable,5.0,increment,1.0,53.731340169906616,-44.61538584415735,,,0.0,4.0,350,3.0,3000.0,5.0,0.05
5093,96.52430534362793,-0.7604583848244586,durable_agg,5.0,increment,1.0,76.11939907073975,-21.53846276723427,,,0.0,4.0,350,3.0,3000.0,5.0,0.05
5094,96.75561666488647,-0.5226402579767423,obs,5.0,increment,1.0,83.58208537101746,-13.846155074926578,,,0.0,4.0,350,3.0,3000.0,5.0,0.05
5095,96.20962142944336,-1.0839943821690652,random,25.0,increment,1.0,10.44776067137718,-89.23076938436583,,,0.0,4.0,350,3.0,3000.0,20.0,0.05
5096,97.27527499198914,0.011636098580134915,random_greedy,5.0,increment,1.0,0.0,-100.0,,,0.0,4.0,350,3.0,3000.0,10.0,0.5
5097,96.50838136672974,-0.7768303044403678,hc,5.0,increment,1.0,74.6268630027771,-23.076923076923087,,,0.0,4.0,350,3.0,3000.0,10.0,0.05
5098,94.26348924636841,-3.084871416024339,slim,5.0,increment,1.0,16.41791015863418,-83.07692276972992,,,0.0,4.0,350,3.0,3000.0,10.0,0.05
5099,97.26723074913025,0.003365570539398618,zero,0.1,increment,1.0,97.01492190361024,0.0,,,0.0,4.0,350,3.0,3000.0,5.0,0.05
5100,95.19866108894348,-2.1233931162512554,act,5.0,increment,1.0,47.76119291782379,-50.76923015484442,,,0.0,4.0,350,3.0,3000.0,5.0,0.05
5101,91.49529457092285,-5.930935624565385,ig,5.0,increment,1.0,22.38805890083313,-76.92307692307693,,,0.0,4.0,350,3.0,3000.0,5.0,0.05
5103,96.5242052078247,-0.6928241163075591,greedy,5.0,increment,1.0,73.13432693481445,-23.437499707506497,,,0.0,4.0,500,3.0,3000.0,5.0,0.05
5104,96.80801630020142,-0.40083022723369227,durable,5.0,increment,1.0,47.76119291782379,-50.0,,,0.0,4.0,500,3.0,3000.0,5.0,0.05
5105,96.93655848503113,-0.2685819343845169,durable_agg,5.0,increment,1.0,68.65671277046204,-28.125002144952354,,,0.0,4.0,500,3.0,3000.0,5.0,0.05
5106,97.19838976860046,0.0007984274976565969,obs,0.1,increment,1.0,95.52238583564758,0.0,,,0.0,4.0,500,3.0,3000.0,5.0,0.05
5107,42.584308385849,-56.18790754449964,random,50.0,increment,1.0,0.0,-100.0,,,0.0,4.0,500,3.0,3000.0,10.0,0.05
5108,97.25707530975342,0.06117598092643787,random_greedy,50.0,increment,1.0,0.0,-100.0,,,0.0,4.0,500,3.0,3000.0,20.0,0.7
5109,97.12917566299438,-0.07041124829564552,hc,5.0,increment,1.0,85.07462739944458,-10.937497367558473,,,0.0,4.0,500,3.0,3000.0,20.0,0.05
5110,97.209792137146,0.012529547336497379,slim,5.0,increment,1.0,94.02984976768494,-1.562498732528154,,,0.0,4.0,500,3.0,3000.0,10.0,0.05
5111,97.19872713088989,0.0011455165634581589,zero,0.1,increment,1.0,95.52238583564758,0.0,,,0.0,4.0,500,3.0,3000.0,5.0,0.05
5112,96.9355034828186,-0.26966735425460303,act,5.0,increment,1.0,23.88059645891189,-75.0,,,0.0,4.0,500,3.0,3000.0,5.0,0.05
5113,96.29253387451172,-0.9311749609996989,ig,5.0,increment,1.0,23.88059645891189,-75.0,,,0.0,4.0,500,3.0,3000.0,5.0,0.05
5115,94.15361166000366,-3.2710336687133035,greedy,5.0,increment,1.0,16.41791015863418,-83.33333282910209,,,0.0,8.0,50,3.0,3000.0,5.0,0.05
5116,96.66121244430542,-0.6948432543410098,durable,5.0,increment,1.0,5.9701491147279695,-93.93939379041653,,,0.0,8.0,50,3.0,3000.0,5.0,0.05
5117,94.49184060096741,-2.9235532559502655,durable_agg,5.0,increment,1.0,1.49253727868199,-98.48484844760414,,,0.0,8.0,50,3.0,3000.0,5.0,0.05
5118,93.07994604110718,-4.374066931806018,obs,5.0,increment,1.0,5.9701491147279695,-93.93939379041653,,,0.0,8.0,50,3.0,3000.0,5.0,0.05
5119,90.20332098007202,-7.329375430022733,random,10.0,increment,1.0,0.0,-100.0,,,0.0,8.0,50,3.0,3000.0,20.0,0.05
5120,97.30935215950012,-0.028975173619573448,random_greedy,5.0,increment,1.0,0.0,-100.0,,,0.0,8.0,50,3.0,3000.0,10.0,0.5
5121,95.9141457080841,-1.46234427635303,hc,5.0,increment,1.0,0.0,-100.0,,,0.0,8.0,50,3.0,3000.0,10.0,0.05
5122,96.66205286979675,-0.6939798409506805,slim,5.0,increment,1.0,17.910447716712948,-81.81818099307615,,,0.0,8.0,50,3.0,3000.0,20.0,0.05
5123,97.33874201774597,0.0012185763452164326,zero,0.1,increment,1.0,98.50745797157288,0.0,,,0.0,8.0,50,3.0,3000.0,5.0,0.05
5124,91.99368000030518,-5.4900452722544495,act,5.0,increment,1.0,0.0,-100.0,,,0.0,8.0,50,3.0,3000.0,5.0,0.05
5125,92.10757732391357,-5.373032550317405,ig,5.0,increment,1.0,35.820895433425896,-63.63636198615233,,,0.0,8.0,50,3.0,3000.0,5.0,0.05
5127,96.60895347595215,-0.6814046802650371,greedy,5.0,increment,1.0,62.68656849861145,-35.38461169829723,,,0.0,8.0,200,3.0,3000.0,5.0,0.05
5128,96.31589770317078,-0.9826799415712297,durable,5.0,increment,1.0,37.31343150138855,-61.53846153846155,,,0.0,8.0,200,3.0,3000.0,5.0,0.05
5129,93.51338148117065,-3.8637998017414095,durable_agg,5.0,increment,1.0,16.41791015863418,-83.07692276972992,,,0.0,8.0,200,3.0,3000.0,5.0,0.05
5130,81.22187376022339,-16.50005386808976,obs,5.0,increment,1.0,68.65671277046204,-29.23077045954196,,,0.0,8.0,200,3.0,3000.0,5.0,0.05
5131,87.86223888397217,-9.67344295086197,random,25.0,increment,1.0,0.0,-100.0,,,0.0,8.0,200,3.0,3000.0,10.0,0.05
5132,97.28896617889404,0.01768069459700057,random_greedy,30.0,increment,1.0,0.0,-100.0,,,0.0,8.0,200,3.0,3000.0,10.0,0.7
5133,97.14879512786865,-0.12642180720474028,hc,5.0,increment,1.0,61.194026470184326,-36.92307815184965,,,0.0,8.0,200,3.0,3000.0,20.0,0.05
5134,97.07685232162476,-0.20038243096082153,slim,5.0,increment,1.0,85.07462739944458,-12.307688621374158,,,0.0,8.0,200,3.0,3000.0,10.0,0.05
5135,97.28012919425964,0.00859585443289402,zero,5.0,increment,1.0,91.04477167129515,-6.1538473826189035,,,0.0,8.0,200,3.0,3000.0,5.0,0.05
5136,95.65090417861938,-1.6663248872915464,act,5.0,increment,1.0,0.0,-100.0,,,0.0,8.0,200,3.0,3000.0,5.0,0.05
5137,93.34757685661316,-4.0342548353182455,ig,5.0,increment,1.0,16.41791015863418,-83.07692276972992,,,0.0,8.0,200,3.0,3000.0,5.0,0.05
5139,96.4196252822876,-0.8607914305731991,greedy,5.0,increment,1.0,70.14925479888916,-27.69230400598954,,,0.0,8.0,350,3.0,3000.0,5.0,0.05
5140,97.1504259109497,-0.10937805663105388,durable,5.0,increment,1.0,55.22388219833374,-43.07691939060493,,,0.0,8.0,350,3.0,3000.0,5.0,0.05
5141,96.84290766716003,-0.4255700685862044,durable_agg,5.0,increment,1.0,49.25372898578644,-49.2307698451556,,,0.0,8.0,350,3.0,3000.0,5.0,0.05
5142,83.54804277420044,-14.095425968426518,obs,5.0,increment,1.0,16.41791015863418,-83.07692276972992,,,0.0,8.0,350,3.0,3000.0,5.0,0.05
5143,83.23399066925049,-14.41833613368745,random,25.0,increment,1.0,0.0,-100.0,,,0.0,8.0,350,3.0,3000.0,10.0,0.05
5144,97.27583765983582,0.019571018761800587,random_greedy,25.0,increment,1.0,0.0,-100.0,,,0.0,8.0,350,3.0,3000.0,10.0,0.7
5145,97.24434018135071,-0.01281486823790475,hc,5.0,increment,1.0,79.10447716712952,-18.461536003993032,,,0.0,8.0,350,3.0,3000.0,20.0,0.05
5146,97.26378321647644,0.007176571356569327,slim,1.0,increment,1.0,97.01492190361024,0.0,,,0.0,8.0,350,3.0,3000.0,1.0,0.05
5147,97.25777387619019,0.0009977334046537031,zero,0.1,increment,1.0,97.01492190361024,0.0,,,0.0,8.0,350,3.0,3000.0,5.0,0.05
5148,96.18611574172974,-1.100887271814448,act,5.0,increment,1.0,14.92537260055542,-84.61538461538463,,,0.0,8.0,350,3.0,3000.0,5.0,0.05
5149,94.39231514930725,-2.9452832704867515,ig,5.0,increment,1.0,50.74626803398132,-47.69230646353498,,,0.0,8.0,350,3.0,3000.0,5.0,0.05
5151,96.61397576332092,-0.6322309616984804,greedy,5.0,increment,1.0,70.14925479888916,-21.666662673155322,,,0.0,8.0,500,3.0,3000.0,5.0,0.05
5152,95.73580384254456,-1.5354334633054612,durable,5.0,increment,1.0,35.820895433425896,-59.99999866882956,,,0.0,8.0,500,3.0,3000.0,5.0,0.05
5153,95.33892393112183,-1.9436256638914913,durable_agg,5.0,increment,1.0,22.38805890083313,-75.0,,,0.0,8.0,500,3.0,3000.0,5.0,0.05
5154,92.50145435333252,-4.8619717875380974,obs,5.0,increment,1.0,41.79104268550873,-53.333333998918555,,,0.0,8.0,500,3.0,3000.0,5.0,0.05
5155,75.89023232460022,-21.946664358710272,random,25.0,increment,1.0,0.0,-100.0,,,0.0,8.0,500,3.0,3000.0,20.0,0.05
5156,97.27881073951721,0.05155384108300437,random_greedy,80.0,increment,1.0,0.0,-100.0,,,0.0,8.0,500,3.0,3000.0,20.0,0.7
5157,97.22405791282654,-0.004759608330579884,hc,5.0,increment,1.0,73.13432693481445,-18.333332002162887,,,0.0,8.0,500,3.0,3000.0,10.0,0.05
5158,97.13322520256042,-0.09818132815460483,slim,5.0,increment,1.0,41.79104268550873,-53.333333998918555,,,0.0,8.0,500,3.0,3000.0,1.0,0.05
5159,97.22989678382874,0.0012456883214500675,zero,0.1,increment,1.0,89.55223560333252,0.0,,,0.0,8.0,500,3.0,3000.0,5.0,0.05
5160,96.39331698417664,-0.8591791897270732,act,5.0,increment,1.0,2.98507455736398,-96.66666662506759,,,0.0,8.0,500,3.0,3000.0,5.0,0.05
5161,96.3924515247345,-0.8600693174055898,ig,5.0,increment,1.0,11.940298229455939,-86.66666650027038,,,0.0,8.0,500,3.0,3000.0,5.0,0.05
5163,96.81763887405396,-0.5119005638908956,greedy,1.0,increment,1.0,50.74626803398132,-43.333332002162884,,,0.0,16.0,50,3.0,3000.0,5.0,0.05
5164,96.30621433258057,-1.0374314095910218,durable,5.0,increment,1.0,23.88059645891189,-73.33333300054072,,,0.0,16.0,50,3.0,3000.0,5.0,0.05
5165,76.81062340736389,-21.07075706274789,durable_agg,5.0,increment,1.0,0.0,-100.0,,,0.0,16.0,50,3.0,3000.0,5.0,0.05
5166,86.61600947380066,-10.994915146626468,obs,5.0,increment,1.0,0.0,-100.0,,,0.0,16.0,50,3.0,3000.0,5.0,0.05
5167,94.72977638244629,-2.657351264709958,random,30.0,increment,1.0,2.98507455736398,-96.66666662506759,,,0.0,16.0,50,3.0,3000.0,1.0,0.05
5168,97.29584574699402,-0.02050360896224532,random_greedy,5.0,increment,1.0,0.0,-100.0,,,0.0,16.0,50,3.0,3000.0,20.0,0.5
5169,97.32024312019348,0.004566701769103271,hc,0.1,increment,1.0,89.55223560333252,0.0,,,0.0,16.0,50,3.0,3000.0,1.0,0.05
5170,97.29789018630981,-0.018402779151619753,slim,5.0,increment,1.0,74.6268630027771,-16.666666666666668,,,0.0,16.0,50,3.0,3000.0,1.0,0.05
5171,97.3141086101532,-0.0017370126364239374,zero,0.1,increment,1.0,89.55223560333252,0.0,,,0.0,16.0,50,3.0,3000.0,5.0,0.05
5172,96.91814064979553,-0.40862671033730397,act,5.0,increment,1.0,23.88059645891189,-73.33333300054072,,,0.0,16.0,50,3.0,3000.0,5.0,0.05
5174,96.85633420944214,-0.4408997829216814,greedy,1.0,increment,1.0,68.65671277046204,-30.30303066974393,,,0.0,16.0,200,3.0,3000.0,5.0,0.05
5175,96.58380627632141,-0.7210325798830873,durable,5.0,increment,1.0,0.0,-100.0,,,0.0,16.0,200,3.0,3000.0,5.0,0.05
5176,83.37541818618774,-14.297999376170178,durable_agg,5.0,increment,1.0,1.49253727868199,-98.48484844760414,,,0.0,16.0,200,3.0,3000.0,5.0,0.05
5177,73.13504219055176,-24.824132006850487,obs,5.0,increment,1.0,0.0,-100.0,,,0.0,16.0,200,3.0,3000.0,5.0,0.05
5178,87.68576622009277,-9.867371525336209,random,25.0,increment,1.0,0.0,-100.0,,,0.0,16.0,200,3.0,3000.0,10.0,0.05
5179,97.30874061584473,0.024130977549662386,random_greedy,5.0,increment,1.0,0.0,-100.0,,,0.0,16.0,200,3.0,3000.0,10.0,0.5
5180,97.31279373168945,0.02829719517363294,hc,5.0,increment,1.0,98.50745797157288,0.0,,,0.0,16.0,200,3.0,3000.0,10.0,0.05
5181,97.2863245010376,0.00108934337285583,slim,5.0,increment,1.0,86.56716346740723,-12.121208637432671,,,0.0,16.0,200,3.0,3000.0,1.0,0.05
5182,97.30069637298584,0.015862260924205535,zero,1.0,increment,1.0,98.50745797157288,0.0,,,0.0,16.0,200,3.0,3000.0,5.0,0.05
5183,97.27192044258118,-0.0137166588478607,act,5.0,increment,1.0,59.70149040222168,-39.39393866051214,,,0.0,16.0,200,3.0,3000.0,5.0,0.05
5185,96.7570447921753,-0.4955906247086473,greedy,1.0,increment,1.0,74.6268630027771,-21.87500097497834,,,0.0,16.0,350,3.0,3000.0,5.0,0.05
5186,93.55847835540771,-3.7849786462403525,durable,5.0,increment,1.0,85.07462739944458,-10.937497367558473,,,0.0,16.0,350,3.0,3000.0,5.0,0.05
5187,62.6669955253601,-35.55360862386264,durable_agg,5.0,increment,1.0,14.92537260055542,-84.37500019499566,,,0.0,16.0,350,3.0,3000.0,5.0,0.05
5188,72.46520400047302,-25.477185254936728,obs,5.0,increment,1.0,0.0,-100.0,,,0.0,16.0,350,3.0,3000.0,5.0,0.05
5189,89.40418362617493,-8.057232354392294,random,25.0,increment,1.0,0.0,-100.0,,,0.0,16.0,350,3.0,3000.0,10.0,0.05
5190,97.24873542785645,0.010061303829492592,random_greedy,25.0,increment,1.0,0.0,-100.0,,,0.0,16.0,350,3.0,3000.0,10.0,0.7
5191,97.25015044212341,0.01151649667043419,hc,5.0,increment,1.0,92.53731369972228,-3.1249974650563233,,,0.0,16.0,350,3.0,3000.0,20.0,0.05
5192,97.23442196846008,-0.004658578597791135,slim,5.0,increment,1.0,94.02984976768494,-1.562498732528154,,,0.0,16.0,350,3.0,3000.0,1.0,0.05
5193,97.24687695503235,0.008150060662661964,zero,5.0,increment,1.0,95.52238583564758,0.0,,,0.0,16.0,350,3.0,3000.0,5.0,0.05
5194,96.91288232803345,-0.33532816529421466,act,5.0,increment,1.0,31.343284249305718,-67.18749853753249,,,0.0,16.0,350,3.0,3000.0,5.0,0.05
5196,97.07395911216736,-0.12933515639127982,greedy,1.0,increment,1.0,83.58208537101746,-13.846155074926578,,,0.0,16.0,500,3.0,3000.0,5.0,0.05
5197,95.61336040496826,-1.6320137871158975,durable,5.0,increment,1.0,0.0,-100.0,,,0.0,16.0,500,3.0,3000.0,5.0,0.05
5198,96.90531849861145,-0.3028343146568009,durable_agg,1.0,increment,1.0,7.46268630027771,-92.3076923076923,,,0.0,16.0,500,3.0,3000.0,5.0,0.05
5199,62.57618308067322,-35.62099388136637,obs,5.0,increment,1.0,0.0,-100.0,,,0.0,16.0,500,3.0,3000.0,5.0,0.05
